day,feature,family,subfamily,suffix,nominal_window_seconds,dtype,first_valid_index,first_valid_timestamp,last_valid_index,leading_nan_count,internal_nan_count,trailing_nan_count,total_nan_count,total_inf_count,missing_fraction,actual_warmup_seconds,stability_class,unexpected_internal_nan
7,PB6_T11,PB,PB6,11,5400,double,5399,01:29:58,23340,5398,0,0,5398,0,0.23127677806341046,5398,leading_only,False
7,PB6_T12,PB,PB6,12,10800,double,10799,02:59:58,23340,10798,0,0,10798,0,0.4626392459297344,10798,leading_only,False
7,PB7_T1,PB,PB7,1,15,double,5,00:00:04,23340,4,344,0,348,0,0.014910025706940874,4,internal_or_trailing_missing,True
7,PB7_T2,PB,PB7,2,30,double,10,00:00:09,23340,9,5,0,14,0,0.000599828620394173,9,internal_or_trailing_missing,True
7,PB7_T3,PB,PB7,3,90,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,PB7_T4,PB,PB7,4,180,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,PB7_T5,PB,PB7,5,270,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,PB7_T6,PB,PB7,6,360,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,PB7_T7,PB,PB7,7,900,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,PB7_T8,PB,PB7,8,1800,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,PB7_T9,PB,PB7,9,2700,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,PB7_T10,PB,PB7,10,4500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,PB7_T11,PB,PB7,11,5400,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,PB7_T12,PB,PB7,12,10800,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,PB8_T1,PB,PB8,1,15,double,5,00:00:04,23340,4,0,0,4,0,0.00017137960582690659,4,leading_only,False
7,PB8_T2,PB,PB8,2,30,double,10,00:00:09,23340,9,0,0,9,0,0.00038560411311053987,9,leading_only,False
7,PB8_T3,PB,PB8,3,90,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,PB8_T4,PB,PB8,4,180,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,PB8_T5,PB,PB8,5,270,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,PB8_T6,PB,PB8,6,360,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,PB8_T7,PB,PB8,7,900,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,PB8_T8,PB,PB8,8,1800,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,PB8_T9,PB,PB8,9,2700,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,PB8_T10,PB,PB8,10,4500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,PB8_T11,PB,PB8,11,5400,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,PB8_T12,PB,PB8,12,10800,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,PB9_T1,PB,PB9,1,15,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T2,PB,PB9,2,30,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T3,PB,PB9,3,90,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T4,PB,PB9,4,180,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T5,PB,PB9,5,270,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T6,PB,PB9,6,360,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T7,PB,PB9,7,900,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T8,PB,PB9,8,1800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T9,PB,PB9,9,2700,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T10,PB,PB9,10,4500,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T11,PB,PB9,11,5400,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB9_T12,PB,PB9,12,10800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T1,PB,PB10,1,15,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T2,PB,PB10,2,30,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T3,PB,PB10,3,90,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T4,PB,PB10,4,180,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T5,PB,PB10,5,270,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T6,PB,PB10,6,360,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T7,PB,PB10,7,900,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T8,PB,PB10,8,1800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T9,PB,PB10,9,2700,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T10,PB,PB10,10,4500,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T11,PB,PB10,11,5400,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB10_T12,PB,PB10,12,10800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T1,PB,PB11,1,15,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T2,PB,PB11,2,30,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T3,PB,PB11,3,90,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T4,PB,PB11,4,180,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T5,PB,PB11,5,270,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T6,PB,PB11,6,360,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T7,PB,PB11,7,900,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T8,PB,PB11,8,1800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T9,PB,PB11,9,2700,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T10,PB,PB11,10,4500,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T11,PB,PB11,11,5400,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB11_T12,PB,PB11,12,10800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB12_T1,PB,PB12,1,15,double,6,00:00:05,23340,5,0,0,5,0,0.00021422450728363326,5,leading_only,False
7,PB12_T2,PB,PB12,2,30,double,11,00:00:10,23340,10,0,0,10,0,0.0004284490145672665,10,leading_only,False
7,PB12_T3,PB,PB12,3,90,double,31,00:00:30,23340,30,0,0,30,0,0.0012853470437017994,30,leading_only,False
7,PB12_T4,PB,PB12,4,180,double,61,00:01:00,23340,60,0,0,60,0,0.002570694087403599,60,leading_only,False
7,PB12_T5,PB,PB12,5,270,double,91,00:01:30,23340,90,0,0,90,0,0.0038560411311053984,90,leading_only,False
7,PB12_T6,PB,PB12,6,360,double,121,00:02:00,23340,120,0,0,120,0,0.005141388174807198,120,leading_only,False
7,PB12_T7,PB,PB12,7,900,double,301,00:05:00,23340,300,0,0,300,0,0.012853470437017995,300,leading_only,False
7,PB12_T8,PB,PB12,8,1800,double,601,00:10:00,23340,600,0,0,600,0,0.02570694087403599,600,leading_only,False
7,PB12_T9,PB,PB12,9,2700,double,901,00:15:00,23340,900,0,0,900,0,0.038560411311053984,900,leading_only,False
7,PB12_T10,PB,PB12,10,4500,double,1501,00:25:00,23340,1500,0,0,1500,0,0.06426735218508997,1500,leading_only,False
7,PB12_T11,PB,PB12,11,5400,double,1801,00:30:00,23340,1800,0,0,1800,0,0.07712082262210797,1800,leading_only,False
7,PB12_T12,PB,PB12,12,10800,double,3601,01:00:00,23340,3600,0,0,3600,0,0.15424164524421594,3600,leading_only,False
7,PB13_T1,PB,PB13,1,15,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T2,PB,PB13,2,30,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T3,PB,PB13,3,90,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T4,PB,PB13,4,180,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T5,PB,PB13,5,270,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T6,PB,PB13,6,360,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T7,PB,PB13,7,900,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T8,PB,PB13,8,1800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T9,PB,PB13,9,2700,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T10,PB,PB13,10,4500,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T11,PB,PB13,11,5400,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB13_T12,PB,PB13,12,10800,double,2,00:00:01,23340,1,0,0,1,0,4.2844901456726646e-05,1,leading_only,False
7,PB14_T1,PB,PB14,1,15,double,6,00:00:05,23340,5,0,0,5,0,0.00021422450728363326,5,leading_only,False
7,PB14_T2,PB,PB14,2,30,double,11,00:00:10,23340,10,0,0,10,0,0.0004284490145672665,10,leading_only,False
7,PB14_T3,PB,PB14,3,90,double,31,00:00:30,23340,30,0,0,30,0,0.0012853470437017994,30,leading_only,False
7,PB14_T4,PB,PB14,4,180,double,61,00:01:00,23340,60,0,0,60,0,0.002570694087403599,60,leading_only,False
7,PB14_T5,PB,PB14,5,270,double,91,00:01:30,23340,90,0,0,90,0,0.0038560411311053984,90,leading_only,False
7,PB14_T6,PB,PB14,6,360,double,121,00:02:00,23340,120,0,0,120,0,0.005141388174807198,120,leading_only,False
7,PB14_T7,PB,PB14,7,900,double,301,00:05:00,23340,300,0,0,300,0,0.012853470437017995,300,leading_only,False
7,PB14_T8,PB,PB14,8,1800,double,601,00:10:00,23340,600,0,0,600,0,0.02570694087403599,600,leading_only,False
7,PB14_T9,PB,PB14,9,2700,double,901,00:15:00,23340,900,0,0,900,0,0.038560411311053984,900,leading_only,False
7,PB14_T10,PB,PB14,10,4500,double,1501,00:25:00,23340,1500,0,0,1500,0,0.06426735218508997,1500,leading_only,False
7,PB14_T11,PB,PB14,11,5400,double,1801,00:30:00,23340,1800,0,0,1800,0,0.07712082262210797,1800,leading_only,False
7,PB14_T12,PB,PB14,12,10800,double,3601,01:00:00,23340,3600,0,0,3600,0,0.15424164524421594,3600,leading_only,False
7,PB15_T1,PB,PB15,1,15,double,5,00:00:04,23340,4,344,0,348,0,0.014910025706940874,4,internal_or_trailing_missing,True
7,PB15_T2,PB,PB15,2,30,double,10,00:00:09,23340,9,5,0,14,0,0.000599828620394173,9,internal_or_trailing_missing,True
7,PB15_T3,PB,PB15,3,90,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,PB15_T4,PB,PB15,4,180,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,PB15_T5,PB,PB15,5,270,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,PB15_T6,PB,PB15,6,360,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,PB15_T7,PB,PB15,7,900,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,PB15_T8,PB,PB15,8,1800,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,PB15_T9,PB,PB15,9,2700,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,PB15_T10,PB,PB15,10,4500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,PB15_T11,PB,PB15,11,5400,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,PB15_T12,PB,PB15,12,10800,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,PB16_T1,PB,PB16,1,15,double,5,00:00:04,23340,4,64,0,68,0,0.002913453299057412,4,internal_or_trailing_missing,True
7,PB16_T2,PB,PB16,2,30,double,10,00:00:09,23340,9,0,0,9,0,0.00038560411311053987,9,leading_only,False
7,PB16_T3,PB,PB16,3,90,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,PB16_T4,PB,PB16,4,180,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,PB16_T5,PB,PB16,5,270,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,PB16_T6,PB,PB16,6,360,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,PB16_T7,PB,PB16,7,900,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,PB16_T8,PB,PB16,8,1800,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,PB16_T9,PB,PB16,9,2700,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,PB16_T10,PB,PB16,10,4500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,PB16_T11,PB,PB16,11,5400,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,PB16_T12,PB,PB16,12,10800,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,PB17_T1,PB,PB17,1,15,double,5,00:00:04,23340,4,344,0,348,0,0.014910025706940874,4,internal_or_trailing_missing,True
7,PB17_T2,PB,PB17,2,30,double,10,00:00:09,23340,9,5,0,14,0,0.000599828620394173,9,internal_or_trailing_missing,True
7,PB17_T3,PB,PB17,3,90,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,PB17_T4,PB,PB17,4,180,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,PB17_T5,PB,PB17,5,270,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,PB17_T6,PB,PB17,6,360,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,PB17_T7,PB,PB17,7,900,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,PB17_T8,PB,PB17,8,1800,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,PB17_T9,PB,PB17,9,2700,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,PB17_T10,PB,PB17,10,4500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,PB17_T11,PB,PB17,11,5400,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,PB17_T12,PB,PB17,12,10800,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,PB18_T1,PB,PB18,1,15,double,5,00:00:04,23340,4,198,0,202,0,0.008654670094258783,4,internal_or_trailing_missing,True
7,PB18_T2,PB,PB18,2,30,double,10,00:00:09,23340,9,3,0,12,0,0.0005141388174807198,9,internal_or_trailing_missing,True
7,PB18_T3,PB,PB18,3,90,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,PB18_T4,PB,PB18,4,180,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,PB18_T5,PB,PB18,5,270,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,PB18_T6,PB,PB18,6,360,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,PB18_T7,PB,PB18,7,900,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,PB18_T8,PB,PB18,8,1800,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,PB18_T9,PB,PB18,9,2700,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,PB18_T10,PB,PB18,10,4500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,PB18_T11,PB,PB18,11,5400,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,PB18_T12,PB,PB18,12,10800,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,VB1_T1,VB,VB1,1,5,double,6,00:00:05,23340,5,344,0,349,0,0.014952870608397601,5,internal_or_trailing_missing,True
7,VB1_T2,VB,VB1,2,10,double,11,00:00:10,23340,10,5,0,15,0,0.0006426735218508997,10,internal_or_trailing_missing,True
7,VB1_T3,VB,VB1,3,30,double,31,00:00:30,23340,30,0,0,30,0,0.0012853470437017994,30,leading_only,False
7,VB1_T4,VB,VB1,4,60,double,61,00:01:00,23340,60,0,0,60,0,0.002570694087403599,60,leading_only,False
7,VB1_T5,VB,VB1,5,90,double,91,00:01:30,23340,90,0,0,90,0,0.0038560411311053984,90,leading_only,False
7,VB1_T6,VB,VB1,6,120,double,121,00:02:00,23340,120,0,0,120,0,0.005141388174807198,120,leading_only,False
7,VB1_T7,VB,VB1,7,300,double,301,00:05:00,23340,300,0,0,300,0,0.012853470437017995,300,leading_only,False
7,VB1_T8,VB,VB1,8,600,double,601,00:10:00,23340,600,0,0,600,0,0.02570694087403599,600,leading_only,False
7,VB1_T9,VB,VB1,9,900,double,901,00:15:00,23340,900,0,0,900,0,0.038560411311053984,900,leading_only,False
7,VB1_T10,VB,VB1,10,1500,double,1501,00:25:00,23340,1500,0,0,1500,0,0.06426735218508997,1500,leading_only,False
7,VB1_T11,VB,VB1,11,1800,double,1801,00:30:00,23340,1800,0,0,1800,0,0.07712082262210797,1800,leading_only,False
7,VB1_T12,VB,VB1,12,3600,double,3601,01:00:00,23340,3600,0,0,3600,0,0.15424164524421594,3600,leading_only,False
7,VB2_T1,VB,VB2,1,5,double,6,00:00:05,23340,5,0,0,5,0,0.00021422450728363326,5,leading_only,False
7,VB2_T2,VB,VB2,2,10,double,11,00:00:10,23340,10,0,0,10,0,0.0004284490145672665,10,leading_only,False
7,VB2_T3,VB,VB2,3,30,double,31,00:00:30,23340,30,0,0,30,0,0.0012853470437017994,30,leading_only,False
7,VB2_T4,VB,VB2,4,60,double,61,00:01:00,23340,60,0,0,60,0,0.002570694087403599,60,leading_only,False
7,VB2_T5,VB,VB2,5,90,double,91,00:01:30,23340,90,0,0,90,0,0.0038560411311053984,90,leading_only,False
7,VB2_T6,VB,VB2,6,120,double,121,00:02:00,23340,120,0,0,120,0,0.005141388174807198,120,leading_only,False
7,VB2_T7,VB,VB2,7,300,double,301,00:05:00,23340,300,0,0,300,0,0.012853470437017995,300,leading_only,False
7,VB2_T8,VB,VB2,8,600,double,601,00:10:00,23340,600,0,0,600,0,0.02570694087403599,600,leading_only,False
7,VB2_T9,VB,VB2,9,900,double,901,00:15:00,23340,900,0,0,900,0,0.038560411311053984,900,leading_only,False
7,VB2_T10,VB,VB2,10,1500,double,1501,00:25:00,23340,1500,0,0,1500,0,0.06426735218508997,1500,leading_only,False
7,VB2_T11,VB,VB2,11,1800,double,1801,00:30:00,23340,1800,0,0,1800,0,0.07712082262210797,1800,leading_only,False
7,VB2_T12,VB,VB2,12,3600,double,3601,01:00:00,23340,3600,0,0,3600,0,0.15424164524421594,3600,leading_only,False
7,VB3_T1,VB,VB3,1,5,double,6,00:00:05,23340,5,0,0,5,0,0.00021422450728363326,5,leading_only,False
7,VB3_T2,VB,VB3,2,10,double,11,00:00:10,23340,10,0,0,10,0,0.0004284490145672665,10,leading_only,False
7,VB3_T3,VB,VB3,3,30,double,31,00:00:30,23340,30,0,0,30,0,0.0012853470437017994,30,leading_only,False
7,VB3_T4,VB,VB3,4,60,double,61,00:01:00,23340,60,0,0,60,0,0.002570694087403599,60,leading_only,False
7,VB3_T5,VB,VB3,5,90,double,91,00:01:30,23340,90,0,0,90,0,0.0038560411311053984,90,leading_only,False
7,VB3_T6,VB,VB3,6,120,double,121,00:02:00,23340,120,0,0,120,0,0.005141388174807198,120,leading_only,False
7,VB3_T7,VB,VB3,7,300,double,301,00:05:00,23340,300,0,0,300,0,0.012853470437017995,300,leading_only,False
7,VB3_T8,VB,VB3,8,600,double,601,00:10:00,23340,600,0,0,600,0,0.02570694087403599,600,leading_only,False
7,VB3_T9,VB,VB3,9,900,double,901,00:15:00,23340,900,0,0,900,0,0.038560411311053984,900,leading_only,False
7,VB3_T10,VB,VB3,10,1500,double,1501,00:25:00,23340,1500,0,0,1500,0,0.06426735218508997,1500,leading_only,False
7,VB3_T11,VB,VB3,11,1800,double,1801,00:30:00,23340,1800,0,0,1800,0,0.07712082262210797,1800,leading_only,False
7,VB3_T12,VB,VB3,12,3600,double,3601,01:00:00,23340,3600,0,0,3600,0,0.15424164524421594,3600,leading_only,False
7,VB4_T1,VB,VB4,1,5,double,6,00:00:05,23340,5,0,0,5,0,0.00021422450728363326,5,leading_only,False
7,VB4_T2,VB,VB4,2,10,double,11,00:00:10,23340,10,0,0,10,0,0.0004284490145672665,10,leading_only,False
7,VB4_T3,VB,VB4,3,30,double,31,00:00:30,23340,30,0,0,30,0,0.0012853470437017994,30,leading_only,False
7,VB4_T4,VB,VB4,4,60,double,61,00:01:00,23340,60,0,0,60,0,0.002570694087403599,60,leading_only,False
7,VB4_T5,VB,VB4,5,90,double,91,00:01:30,23340,90,0,0,90,0,0.0038560411311053984,90,leading_only,False
7,VB4_T6,VB,VB4,6,120,double,121,00:02:00,23340,120,0,0,120,0,0.005141388174807198,120,leading_only,False
7,VB4_T7,VB,VB4,7,300,double,301,00:05:00,23340,300,0,0,300,0,0.012853470437017995,300,leading_only,False
7,VB4_T8,VB,VB4,8,600,double,601,00:10:00,23340,600,0,0,600,0,0.02570694087403599,600,leading_only,False
7,VB4_T9,VB,VB4,9,900,double,901,00:15:00,23340,900,0,0,900,0,0.038560411311053984,900,leading_only,False
7,VB4_T10,VB,VB4,10,1500,double,1501,00:25:00,23340,1500,0,0,1500,0,0.06426735218508997,1500,leading_only,False
7,VB4_T11,VB,VB4,11,1800,double,1801,00:30:00,23340,1800,0,0,1800,0,0.07712082262210797,1800,leading_only,False
7,VB4_T12,VB,VB4,12,3600,double,3601,01:00:00,23340,3600,0,0,3600,0,0.15424164524421594,3600,leading_only,False
7,VB5_T1,VB,VB5,1,5,double,5,00:00:04,23340,4,0,0,4,0,0.00017137960582690659,4,leading_only,False
7,VB5_T2,VB,VB5,2,10,double,10,00:00:09,23340,9,0,0,9,0,0.00038560411311053987,9,leading_only,False
7,VB5_T3,VB,VB5,3,30,double,30,00:00:29,23340,29,0,0,29,0,0.0012425021422450729,29,leading_only,False
7,VB5_T4,VB,VB5,4,60,double,60,00:00:59,23340,59,0,0,59,0,0.0025278491859468725,59,leading_only,False
7,VB5_T5,VB,VB5,5,90,double,90,00:01:29,23340,89,0,0,89,0,0.0038131962296486716,89,leading_only,False
7,VB5_T6,VB,VB5,6,120,double,120,00:01:59,23340,119,0,0,119,0,0.005098543273350471,119,leading_only,False
7,VB5_T7,VB,VB5,7,300,double,300,00:04:59,23340,299,0,0,299,0,0.012810625535561268,299,leading_only,False
7,VB5_T8,VB,VB5,8,600,double,600,00:09:59,23340,599,0,0,599,0,0.02566409597257926,599,leading_only,False
7,VB5_T9,VB,VB5,9,900,double,900,00:14:59,23340,899,0,0,899,0,0.038517566409597255,899,leading_only,False
7,VB5_T10,VB,VB5,10,1500,double,1500,00:24:59,23340,1499,0,0,1499,0,0.06422450728363324,1499,leading_only,False
7,VB5_T11,VB,VB5,11,1800,double,1800,00:29:59,23340,1799,0,0,1799,0,0.07707797772065124,1799,leading_only,False
7,VB5_T12,VB,VB5,12,3600,double,3600,00:59:59,23340,3599,0,0,3599,0,0.1541988003427592,3599,leading_only,False
7,VB6_T1,VB,VB6,1,5,double,3,00:00:02,23340,2,154,0,156,0,0.006683804627249357,2,internal_or_trailing_missing,True
7,VB6_T2,VB,VB6,2,10,double,3,00:00:02,23340,2,2,0,4,0,0.00017137960582690659,2,internal_or_trailing_missing,True
7,VB6_T3,VB,VB6,3,30,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T4,VB,VB6,4,60,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T5,VB,VB6,5,90,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T6,VB,VB6,6,120,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T7,VB,VB6,7,300,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T8,VB,VB6,8,600,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T9,VB,VB6,9,900,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T10,VB,VB6,10,1500,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T11,VB,VB6,11,1800,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
7,VB6_T12,VB,VB6,12,3600,double,3,00:00:02,23340,2,0,0,2,0,8.568980291345329e-05,2,leading_only,False
