day,validation_observations,pearson_ic,spearman_ic,directional_accuracy,prediction_mean,prediction_std,target_mean,target_std,r2,mae,rmse
80,12242,0.08789826079223792,0.10152512311575114,0.5396993955236072,-2.7292856558485877e-06,5.118619440307718e-05,2.1145224418122325e-05,0.0002874647731163691,-0.007301360975554783,0.00022739059613640454,0.00028850052257853
81,12242,0.07127161099176707,0.08103180198642267,0.4777814082666231,-1.8120358973212212e-05,4.9004996023763074e-05,3.737353040142486e-05,0.0002227530319321356,-0.07910913950530873,0.0001887403271549454,0.0002313867951090489
82,12242,0.08888689810697763,0.08972817982189737,0.5366770135598758,-5.30256997738842e-06,5.023742297820485e-05,-3.403642257644053e-06,0.00032345031118364567,0.0034534151641755217,0.0002490465542574377,0.00032287813593834643
83,12242,-0.017523290444443333,0.05796234586354834,0.5186244077765071,3.071176608985147e-05,0.0001600361397659658,7.153788934698903e-05,0.0008278191940721597,-0.046581346440990545,0.0006557145424405744,0.0008468456250007076
84,12242,0.2181349764752336,0.1413250536476064,0.5503185753961771,1.812288154724485e-05,0.00019017723642171392,1.363166260259707e-05,0.0008115339939629915,0.047289540657154405,0.0006262681231123344,0.0007920807239831948
85,12242,-0.0014522527443203122,-0.01999127219587692,0.4228067309263192,9.437374945542833e-06,0.00018824808615025513,0.0002927231639088349,0.0009493899578924887,-0.12893432571428143,0.0006661403522010877,0.0010086981728354993
