day,validation_observations,pearson_ic,spearman_ic,directional_accuracy,prediction_mean,prediction_std,target_mean,target_std,r2,mae,rmse
80,12242,0.06523754010791599,0.08071001510195677,0.5335729455971246,-1.3921985855120808e-06,5.044501772296616e-05,2.1145224418122325e-05,0.0002874647731163691,-0.014045162652861931,0.00022792496001497272,0.0002894646554814854
81,12242,0.06993723245671382,0.08550221271374826,0.48317268420192777,-1.9540585412007718e-05,4.996532493474437e-05,3.737353040142486e-05,0.0002227530319321356,-0.08422639578296898,0.00018915028708813643,0.00023193477726500414
82,12242,0.09917403895181108,0.08975096967728242,0.5307139356314328,-5.423814554366551e-06,5.1043820737668236e-05,-3.403642257644053e-06,0.00032345031118364567,0.0063582560763914,0.0002489076059562342,0.00032240721259614
83,12242,-0.025654881858133784,0.04936876043776328,0.5224636497304362,3.0907466645256765e-05,0.00015648452885050573,7.153788934698903e-05,0.0008278191940721597,-0.04784156218974411,0.0006553879428250865,0.0008473553260034175
84,12242,0.23336232857993125,0.15681686395214295,0.5555464793334423,1.3272012468572191e-05,0.00018557005829416743,1.363166260259707e-05,0.0008115339939629915,0.05443572246600914,0.0006234471125204352,0.000789104474887326
85,12242,-0.002691877616363176,-0.02459312652405181,0.4272177748733867,8.7277205486765e-06,0.00019319266786240442,0.0002927231639088349,0.0009493899578924887,-0.13199314291162745,0.0006671849750345245,0.0010100637687370777
